data;zona;ospedale;diagnosi;numero_ricoveri
20/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;24
20/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;10
20/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;4
20/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;1
20/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;1
20/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;22
20/03/2025 00:00;Centro;Galeazzi;altre cause;8
20/03/2025 00:00;Centro;Galeazzi;trauma;0
20/03/2025 00:00;Centro;Galeazzi;cardiopatie;5
20/03/2025 00:00;Centro;Galeazzi;infezioni;5
20/03/2025 00:00;Centro;Galeazzi;problemi respiratori;14
20/03/2025 00:00;Nord;Buzzi;altre cause;6
20/03/2025 00:00;Nord;Buzzi;trauma;5
20/03/2025 00:00;Nord;Buzzi;cardiopatie;5
20/03/2025 00:00;Nord;Buzzi;infezioni;3
20/03/2025 00:00;Nord;Buzzi;problemi respiratori;26
20/03/2025 00:00;Nord;Sacco;altre cause;11
20/03/2025 00:00;Nord;Sacco;trauma;1
20/03/2025 00:00;Nord;Sacco;cardiopatie;1
20/03/2025 00:00;Nord;Sacco;infezioni;1
20/03/2025 00:00;Nord;Sacco;problemi respiratori;25
20/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;8
20/03/2025 00:00;Nord;Istituto dei Tumori;trauma;7
20/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;2
20/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
20/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;28
21/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;5
21/03/2025 00:00;Nord;Ospedale Niguarda;trauma;5
21/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;4
21/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;1
21/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;33
21/03/2025 00:00;Est;Policlinico di Milano;altre cause;1
21/03/2025 00:00;Est;Policlinico di Milano;trauma;3
21/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;2
21/03/2025 00:00;Est;Policlinico di Milano;infezioni;0
21/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;37
21/03/2025 00:00;Est;San Raffaele;altre cause;9
21/03/2025 00:00;Est;San Raffaele;trauma;4
21/03/2025 00:00;Est;San Raffaele;cardiopatie;4
21/03/2025 00:00;Est;San Raffaele;infezioni;3
21/03/2025 00:00;Est;San Raffaele;problemi respiratori;40
21/03/2025 00:00;Centro;Humanitas;altre cause;3
21/03/2025 00:00;Centro;Humanitas;trauma;2
21/03/2025 00:00;Centro;Humanitas;cardiopatie;0
21/03/2025 00:00;Centro;Humanitas;infezioni;5
21/03/2025 00:00;Centro;Humanitas;problemi respiratori;20
21/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;6
21/03/2025 00:00;Sud-Ovest;San Paolo;trauma;0
21/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
21/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;5
21/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;36
21/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;13
21/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;5
21/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;0
21/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
21/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;32
21/03/2025 00:00;Centro;Galeazzi;altre cause;7
21/03/2025 00:00;Centro;Galeazzi;trauma;0
21/03/2025 00:00;Centro;Galeazzi;cardiopatie;2
21/03/2025 00:00;Centro;Galeazzi;infezioni;4
21/03/2025 00:00;Centro;Galeazzi;problemi respiratori;17
21/03/2025 00:00;Nord;Buzzi;altre cause;4
21/03/2025 00:00;Nord;Buzzi;trauma;3
21/03/2025 00:00;Nord;Buzzi;cardiopatie;4
21/03/2025 00:00;Nord;Buzzi;infezioni;0
21/03/2025 00:00;Nord;Buzzi;problemi respiratori;31
21/03/2025 00:00;Nord;Sacco;altre cause;12
21/03/2025 00:00;Nord;Sacco;trauma;4
21/03/2025 00:00;Nord;Sacco;cardiopatie;4
21/03/2025 00:00;Nord;Sacco;infezioni;2
21/03/2025 00:00;Nord;Sacco;problemi respiratori;34
21/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;7
21/03/2025 00:00;Nord;Istituto dei Tumori;trauma;6
21/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;3
21/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
21/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;32
22/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;4
22/03/2025 00:00;Nord;Ospedale Niguarda;trauma;1
22/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;5
22/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;2
22/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;0
22/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
22/03/2025 00:00;Est;Policlinico di Milano;trauma;4
22/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;5
22/03/2025 00:00;Est;Policlinico di Milano;infezioni;0
22/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;2
22/03/2025 00:00;Est;San Raffaele;altre cause;10
22/03/2025 00:00;Est;San Raffaele;trauma;3
22/03/2025 00:00;Est;San Raffaele;cardiopatie;3
22/03/2025 00:00;Est;San Raffaele;infezioni;3
22/03/2025 00:00;Est;San Raffaele;problemi respiratori;1
22/03/2025 00:00;Centro;Humanitas;altre cause;0
22/03/2025 00:00;Centro;Humanitas;trauma;5
22/03/2025 00:00;Centro;Humanitas;cardiopatie;0
22/03/2025 00:00;Centro;Humanitas;infezioni;4
22/03/2025 00:00;Centro;Humanitas;problemi respiratori;1
22/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;9
22/03/2025 00:00;Sud-Ovest;San Paolo;trauma;3
22/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;2
22/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;5
22/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;0
22/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;12
22/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;4
22/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;0
22/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;1
22/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;1
22/03/2025 00:00;Centro;Galeazzi;altre cause;6
22/03/2025 00:00;Centro;Galeazzi;trauma;0
22/03/2025 00:00;Centro;Galeazzi;cardiopatie;1
22/03/2025 00:00;Centro;Galeazzi;infezioni;4
22/03/2025 00:00;Centro;Galeazzi;problemi respiratori;1
22/03/2025 00:00;Nord;Buzzi;altre cause;7
22/03/2025 00:00;Nord;Buzzi;trauma;3
22/03/2025 00:00;Nord;Buzzi;cardiopatie;1
22/03/2025 00:00;Nord;Buzzi;infezioni;3
22/03/2025 00:00;Nord;Buzzi;problemi respiratori;1
22/03/2025 00:00;Nord;Sacco;altre cause;14
22/03/2025 00:00;Nord;Sacco;trauma;5
22/03/2025 00:00;Nord;Sacco;cardiopatie;3
22/03/2025 00:00;Nord;Sacco;infezioni;1
22/03/2025 00:00;Nord;Sacco;problemi respiratori;2
22/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;10
22/03/2025 00:00;Nord;Istituto dei Tumori;trauma;6
22/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;2
22/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;2
22/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;3
23/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;6
23/03/2025 00:00;Nord;Ospedale Niguarda;trauma;4
23/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
23/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;2
23/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;1
23/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
23/03/2025 00:00;Est;Policlinico di Milano;trauma;2
23/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;2
23/03/2025 00:00;Est;Policlinico di Milano;infezioni;2
23/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;3
23/03/2025 00:00;Est;San Raffaele;altre cause;6
23/03/2025 00:00;Est;San Raffaele;trauma;3
23/03/2025 00:00;Est;San Raffaele;cardiopatie;3
23/03/2025 00:00;Est;San Raffaele;infezioni;0
23/03/2025 00:00;Est;San Raffaele;problemi respiratori;2
23/03/2025 00:00;Centro;Humanitas;altre cause;3
23/03/2025 00:00;Centro;Humanitas;trauma;2
23/03/2025 00:00;Centro;Humanitas;cardiopatie;3
23/03/2025 00:00;Centro;Humanitas;infezioni;4
23/03/2025 00:00;Centro;Humanitas;problemi respiratori;1
23/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;9
23/03/2025 00:00;Sud-Ovest;San Paolo;trauma;1
23/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;2
23/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;1
23/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;0
23/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;14
23/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;1
23/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;2
23/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;1
23/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;3
23/03/2025 00:00;Centro;Galeazzi;altre cause;7
23/03/2025 00:00;Centro;Galeazzi;trauma;1
23/03/2025 00:00;Centro;Galeazzi;cardiopatie;5
23/03/2025 00:00;Centro;Galeazzi;infezioni;7
23/03/2025 00:00;Centro;Galeazzi;problemi respiratori;2
23/03/2025 00:00;Nord;Buzzi;altre cause;7
23/03/2025 00:00;Nord;Buzzi;trauma;1
23/03/2025 00:00;Nord;Buzzi;cardiopatie;2
23/03/2025 00:00;Nord;Buzzi;infezioni;1
23/03/2025 00:00;Nord;Buzzi;problemi respiratori;2
23/03/2025 00:00;Nord;Sacco;altre cause;10
23/03/2025 00:00;Nord;Sacco;trauma;4
23/03/2025 00:00;Nord;Sacco;cardiopatie;1
23/03/2025 00:00;Nord;Sacco;infezioni;4
23/03/2025 00:00;Nord;Sacco;problemi respiratori;4
23/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;8
23/03/2025 00:00;Nord;Istituto dei Tumori;trauma;4
23/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;4
23/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
23/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;1
24/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;7
24/03/2025 00:00;Nord;Ospedale Niguarda;trauma;2
24/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;4
24/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;4
24/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;18
24/03/2025 00:00;Est;Policlinico di Milano;altre cause;3
24/03/2025 00:00;Est;Policlinico di Milano;trauma;4
24/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;3
24/03/2025 00:00;Est;Policlinico di Milano;infezioni;0
24/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;18
24/03/2025 00:00;Est;San Raffaele;altre cause;9
24/03/2025 00:00;Est;San Raffaele;trauma;3
24/03/2025 00:00;Est;San Raffaele;cardiopatie;3
24/03/2025 00:00;Est;San Raffaele;infezioni;0
24/03/2025 00:00;Est;San Raffaele;problemi respiratori;16
24/03/2025 00:00;Centro;Humanitas;altre cause;0
24/03/2025 00:00;Centro;Humanitas;trauma;5
24/03/2025 00:00;Centro;Humanitas;cardiopatie;3
24/03/2025 00:00;Centro;Humanitas;infezioni;7
24/03/2025 00:00;Centro;Humanitas;problemi respiratori;8
24/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;7
24/03/2025 00:00;Sud-Ovest;San Paolo;trauma;2
24/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
24/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;4
24/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;17
24/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;11
24/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;4
24/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;3
24/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
24/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;16
24/03/2025 00:00;Centro;Galeazzi;altre cause;7
24/03/2025 00:00;Centro;Galeazzi;trauma;0
24/03/2025 00:00;Centro;Galeazzi;cardiopatie;3
24/03/2025 00:00;Centro;Galeazzi;infezioni;3
24/03/2025 00:00;Centro;Galeazzi;problemi respiratori;10
24/03/2025 00:00;Nord;Buzzi;altre cause;8
24/03/2025 00:00;Nord;Buzzi;trauma;5
24/03/2025 00:00;Nord;Buzzi;cardiopatie;2
24/03/2025 00:00;Nord;Buzzi;infezioni;0
24/03/2025 00:00;Nord;Buzzi;problemi respiratori;15
24/03/2025 00:00;Nord;Sacco;altre cause;13
24/03/2025 00:00;Nord;Sacco;trauma;5
24/03/2025 00:00;Nord;Sacco;cardiopatie;3
24/03/2025 00:00;Nord;Sacco;infezioni;3
24/03/2025 00:00;Nord;Sacco;problemi respiratori;14
24/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;8
24/03/2025 00:00;Nord;Istituto dei Tumori;trauma;4
24/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;5
24/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
24/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;18
25/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;8
25/03/2025 00:00;Nord;Ospedale Niguarda;trauma;2
25/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
25/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;1
25/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;19
25/03/2025 00:00;Est;Policlinico di Milano;altre cause;1
25/03/2025 00:00;Est;Policlinico di Milano;trauma;2
25/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;4
25/03/2025 00:00;Est;Policlinico di Milano;infezioni;3
25/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;20
25/03/2025 00:00;Est;San Raffaele;altre cause;8
25/03/2025 00:00;Est;San Raffaele;trauma;0
25/03/2025 00:00;Est;San Raffaele;cardiopatie;1
25/03/2025 00:00;Est;San Raffaele;infezioni;0
25/03/2025 00:00;Est;San Raffaele;problemi respiratori;20
25/03/2025 00:00;Centro;Humanitas;altre cause;1
25/03/2025 00:00;Centro;Humanitas;trauma;5
25/03/2025 00:00;Centro;Humanitas;cardiopatie;0
25/03/2025 00:00;Centro;Humanitas;infezioni;3
25/03/2025 00:00;Centro;Humanitas;problemi respiratori;13
25/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;7
25/03/2025 00:00;Sud-Ovest;San Paolo;trauma;1
25/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;5
25/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;4
25/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;21
25/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;11
25/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;2
25/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;2
25/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
25/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;19
25/03/2025 00:00;Centro;Galeazzi;altre cause;8
25/03/2025 00:00;Centro;Galeazzi;trauma;1
25/03/2025 00:00;Centro;Galeazzi;cardiopatie;1
25/03/2025 00:00;Centro;Galeazzi;infezioni;6
25/03/2025 00:00;Centro;Galeazzi;problemi respiratori;11
25/03/2025 00:00;Nord;Buzzi;altre cause;4
25/03/2025 00:00;Nord;Buzzi;trauma;3
25/03/2025 00:00;Nord;Buzzi;cardiopatie;3
25/03/2025 00:00;Nord;Buzzi;infezioni;0
25/03/2025 00:00;Nord;Buzzi;problemi respiratori;17
25/03/2025 00:00;Nord;Sacco;altre cause;11
25/03/2025 00:00;Nord;Sacco;trauma;1
25/03/2025 00:00;Nord;Sacco;cardiopatie;3
25/03/2025 00:00;Nord;Sacco;infezioni;1
25/03/2025 00:00;Nord;Sacco;problemi respiratori;20
25/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;7
25/03/2025 00:00;Nord;Istituto dei Tumori;trauma;5
25/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;2
25/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
25/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;21
26/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;5
26/03/2025 00:00;Nord;Ospedale Niguarda;trauma;1
26/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;4
26/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;3
26/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;24
26/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
26/03/2025 00:00;Est;Policlinico di Milano;trauma;1
26/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;2
26/03/2025 00:00;Est;Policlinico di Milano;infezioni;3
26/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;29
26/03/2025 00:00;Est;San Raffaele;altre cause;8
26/03/2025 00:00;Est;San Raffaele;trauma;3
26/03/2025 00:00;Est;San Raffaele;cardiopatie;1
26/03/2025 00:00;Est;San Raffaele;infezioni;1
26/03/2025 00:00;Est;San Raffaele;problemi respiratori;28
26/03/2025 00:00;Centro;Humanitas;altre cause;1
26/03/2025 00:00;Centro;Humanitas;trauma;4
26/03/2025 00:00;Centro;Humanitas;cardiopatie;1
26/03/2025 00:00;Centro;Humanitas;infezioni;4
26/03/2025 00:00;Centro;Humanitas;problemi respiratori;16
26/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;9
26/03/2025 00:00;Sud-Ovest;San Paolo;trauma;0
26/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;2
26/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;1
26/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;27
26/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;14
26/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;3
26/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;0
26/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
26/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;27
26/03/2025 00:00;Centro;Galeazzi;altre cause;8
26/03/2025 00:00;Centro;Galeazzi;trauma;3
26/03/2025 00:00;Centro;Galeazzi;cardiopatie;2
26/03/2025 00:00;Centro;Galeazzi;infezioni;4
26/03/2025 00:00;Centro;Galeazzi;problemi respiratori;15
26/03/2025 00:00;Nord;Buzzi;altre cause;6
26/03/2025 00:00;Nord;Buzzi;trauma;2
26/03/2025 00:00;Nord;Buzzi;cardiopatie;4
26/03/2025 00:00;Nord;Buzzi;infezioni;3
26/03/2025 00:00;Nord;Buzzi;problemi respiratori;24
26/03/2025 00:00;Nord;Sacco;altre cause;11
26/03/2025 00:00;Nord;Sacco;trauma;4
26/03/2025 00:00;Nord;Sacco;cardiopatie;0
26/03/2025 00:00;Nord;Sacco;infezioni;1
26/03/2025 00:00;Nord;Sacco;problemi respiratori;24
26/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;11
26/03/2025 00:00;Nord;Istituto dei Tumori;trauma;8
26/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;4
26/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;1
26/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;24
27/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;7
27/03/2025 00:00;Nord;Ospedale Niguarda;trauma;5
27/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;2
27/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;0
27/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;22
27/03/2025 00:00;Est;Policlinico di Milano;altre cause;3
27/03/2025 00:00;Est;Policlinico di Milano;trauma;4
27/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;5
27/03/2025 00:00;Est;Policlinico di Milano;infezioni;3
27/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;26
27/03/2025 00:00;Est;San Raffaele;altre cause;9
27/03/2025 00:00;Est;San Raffaele;trauma;0
27/03/2025 00:00;Est;San Raffaele;cardiopatie;3
27/03/2025 00:00;Est;San Raffaele;infezioni;2
27/03/2025 00:00;Est;San Raffaele;problemi respiratori;23
27/03/2025 00:00;Centro;Humanitas;altre cause;2
27/03/2025 00:00;Centro;Humanitas;trauma;5
27/03/2025 00:00;Centro;Humanitas;cardiopatie;2
27/03/2025 00:00;Centro;Humanitas;infezioni;6
27/03/2025 00:00;Centro;Humanitas;problemi respiratori;15
27/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;6
27/03/2025 00:00;Sud-Ovest;San Paolo;trauma;0
27/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;6
27/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;4
27/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;21
27/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;12
27/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;2
27/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;4
27/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;3
27/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;24
27/03/2025 00:00;Centro;Galeazzi;altre cause;9
27/03/2025 00:00;Centro;Galeazzi;trauma;0
27/03/2025 00:00;Centro;Galeazzi;cardiopatie;5
27/03/2025 00:00;Centro;Galeazzi;infezioni;4
27/03/2025 00:00;Centro;Galeazzi;problemi respiratori;15
27/03/2025 00:00;Nord;Buzzi;altre cause;8
27/03/2025 00:00;Nord;Buzzi;trauma;2
27/03/2025 00:00;Nord;Buzzi;cardiopatie;1
27/03/2025 00:00;Nord;Buzzi;infezioni;3
27/03/2025 00:00;Nord;Buzzi;problemi respiratori;20
27/03/2025 00:00;Nord;Sacco;altre cause;10
27/03/2025 00:00;Nord;Sacco;trauma;1
27/03/2025 00:00;Nord;Sacco;cardiopatie;4
27/03/2025 00:00;Nord;Sacco;infezioni;1
27/03/2025 00:00;Nord;Sacco;problemi respiratori;22
27/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;11
27/03/2025 00:00;Nord;Istituto dei Tumori;trauma;5
27/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;5
27/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;1
27/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;18
28/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;5
28/03/2025 00:00;Nord;Ospedale Niguarda;trauma;5
28/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;4
28/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;4
28/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;20
28/03/2025 00:00;Est;Policlinico di Milano;altre cause;3
28/03/2025 00:00;Est;Policlinico di Milano;trauma;0
28/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;4
28/03/2025 00:00;Est;Policlinico di Milano;infezioni;0
28/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;24
28/03/2025 00:00;Est;San Raffaele;altre cause;9
28/03/2025 00:00;Est;San Raffaele;trauma;4
28/03/2025 00:00;Est;San Raffaele;cardiopatie;5
28/03/2025 00:00;Est;San Raffaele;infezioni;3
28/03/2025 00:00;Est;San Raffaele;problemi respiratori;24
28/03/2025 00:00;Centro;Humanitas;altre cause;0
28/03/2025 00:00;Centro;Humanitas;trauma;1
28/03/2025 00:00;Centro;Humanitas;cardiopatie;1
28/03/2025 00:00;Centro;Humanitas;infezioni;7
28/03/2025 00:00;Centro;Humanitas;problemi respiratori;14
28/03/2025 00:00;Sud-Ovest;San Paolo;altre cause;8
28/03/2025 00:00;Sud-Ovest;San Paolo;trauma;1
28/03/2025 00:00;Sud-Ovest;San Paolo;cardiopatie;4
28/03/2025 00:00;Sud-Ovest;San Paolo;infezioni;2
28/03/2025 00:00;Sud-Ovest;San Paolo;problemi respiratori;21
28/03/2025 00:00;Sud-Ovest;Fatebenefratelli;altre cause;12
28/03/2025 00:00;Sud-Ovest;Fatebenefratelli;trauma;4
28/03/2025 00:00;Sud-Ovest;Fatebenefratelli;cardiopatie;3
28/03/2025 00:00;Sud-Ovest;Fatebenefratelli;infezioni;0
28/03/2025 00:00;Sud-Ovest;Fatebenefratelli;problemi respiratori;23
28/03/2025 00:00;Centro;Galeazzi;altre cause;5
28/03/2025 00:00;Centro;Galeazzi;trauma;3
28/03/2025 00:00;Centro;Galeazzi;cardiopatie;5
28/03/2025 00:00;Centro;Galeazzi;infezioni;7
28/03/2025 00:00;Centro;Galeazzi;problemi respiratori;13
28/03/2025 00:00;Nord;Buzzi;altre cause;8
28/03/2025 00:00;Nord;Buzzi;trauma;1
28/03/2025 00:00;Nord;Buzzi;cardiopatie;1
28/03/2025 00:00;Nord;Buzzi;infezioni;1
28/03/2025 00:00;Nord;Buzzi;problemi respiratori;22
28/03/2025 00:00;Nord;Sacco;altre cause;11
28/03/2025 00:00;Nord;Sacco;trauma;5
28/03/2025 00:00;Nord;Sacco;cardiopatie;4
28/03/2025 00:00;Nord;Sacco;infezioni;4
28/03/2025 00:00;Nord;Sacco;problemi respiratori;19
28/03/2025 00:00;Nord;Istituto dei Tumori;altre cause;10
28/03/2025 00:00;Nord;Istituto dei Tumori;trauma;7
28/03/2025 00:00;Nord;Istituto dei Tumori;cardiopatie;3
28/03/2025 00:00;Nord;Istituto dei Tumori;infezioni;0
28/03/2025 00:00;Nord;Istituto dei Tumori;problemi respiratori;21
29/03/2025 00:00;Nord;Ospedale Niguarda;altre cause;6
29/03/2025 00:00;Nord;Ospedale Niguarda;trauma;4
29/03/2025 00:00;Nord;Ospedale Niguarda;cardiopatie;3
29/03/2025 00:00;Nord;Ospedale Niguarda;infezioni;3
29/03/2025 00:00;Nord;Ospedale Niguarda;problemi respiratori;0
29/03/2025 00:00;Est;Policlinico di Milano;altre cause;0
29/03/2025 00:00;Est;Policlinico di Milano;trauma;0
29/03/2025 00:00;Est;Policlinico di Milano;cardiopatie;6
29/03/2025 00:00;Est;Policlinico di Milano;infezioni;2
29/03/2025 00:00;Est;Policlinico di Milano;problemi respiratori;0
29/03/2025 00:00;Est;San Raffaele;altre cause;8
29/03/2025 00:00;Est;San Raffaele;trauma;3
29/03/2025 00:00;Est;San Raffaele;cardiopatie;2
29/03/2025 00:00;Est;San Raffaele;infezioni;2
29/03/2025 00:00;Est;San Raffaele;problemi respiratori;1
